"transcriptID","geneID","feature","id","fc","pval","qval"
"gene-PA1400",".","transcript","1430",1.1814380473973,0.958599664035523,0.998228459969344
"gene-PA1390",".","transcript","1420",0.578523432648201,0.958684710287991,0.998228459969344
"gene-PA5382",".","transcript","5550",1.24166859300165,0.958786545223315,0.998228459969344
"gene-PA4952",".","transcript","5107",1.50311478217257,0.95941317432942,0.998411864282381
"gene-PA3383",".","transcript","3467",2.46322522555506,0.959480000341778,0.998411864282381
"gene-PA0451",".","transcript","456",1.23136204361937,0.959698533489417,0.998411864282381
"gene-PA5356","glcC","transcript","5519",0.38459832554728,0.959803314341409,0.998411864282381
"gene-PA1181",".","transcript","1209",1.17369174470672,0.959929594092144,0.998411864282381
"gene-PA1430","lasR","transcript","1460",1.47170731852244,0.960211522595614,0.998503945853203
"gene-PA4967","parE","transcript","5122",1.73838842612194,0.96046084714139,0.998562092990535
"gene-PA1506",".","transcript","1538",1.31718121978897,0.960823557171679,0.998685689120426
"MSTRG.4189.1",".","transcript","5129",0.867607210263226,0.960966589879968,0.998685689120426
"gene-PA2393",".","transcript","2442",0.640408853964494,0.961659569391901,0.99889563860056
"gene-PA5068","tatA","transcript","5225",1.11905818172496,0.961726449945721,0.99889563860056
"rna-PA4669.1",".","transcript","4804",0.56655129685301,0.961789189053068,0.99889563860056
"gene-PA3268",".","transcript","3347",0.231930649564312,0.962133893488396,0.99889563860056
"gene-PA2957",".","transcript","3023",0.458386640479011,0.962352091394255,0.99889563860056
"gene-PA4562",".","transcript","4687",0.606653343678743,0.962675630625966,0.99889563860056
"gene-PA0820",".","transcript","835",0.788199824909356,0.962727269707742,0.99889563860056
"gene-PA2700","opdB","transcript","2755",0.728115539000096,0.962969341356292,0.99889563860056
"gene-PA0324",".","transcript","329",0.55997540047286,0.963856356716812,0.99889563860056
"gene-PA3703","wspF","transcript","3798",0.826776798038898,0.963884662466789,0.99889563860056
"gene-PA4319",".","transcript","4436",1.18905079513444,0.963904448715144,0.99889563860056
"gene-PA1442",".","transcript","1472",0.799577677701673,0.964009350293859,0.99889563860056
"gene-PA4636",".","transcript","4771",0.629488198994074,0.964162757510646,0.99889563860056
"gene-PA3467",".","transcript","3560",1.43828066877756,0.964311386691237,0.99889563860056
"gene-PA2174",".","transcript","2221",0.151547420846227,0.964359304041086,0.99889563860056
"gene-PA0250",".","transcript","254",0.631787797823472,0.964580369299338,0.99889563860056
"gene-PA4713",".","transcript","4859",1.22973110764294,0.96470821280048,0.99889563860056
"gene-PA5273",".","transcript","5435",0.779780892822316,0.965149637186241,0.99889563860056
"rna-PA5227.1","ssrS","transcript","5388",1.12623260210341,0.965151955039535,0.99889563860056
"gene-PA4788",".","transcript","4941",0.762841193347286,0.965347964612176,0.99889563860056
"gene-PA4970",".","transcript","5125",1.03107699167445,0.965367200949712,0.99889563860056
"gene-PA1632","kdpF","transcript","1668",2.13216024145541,0.965424992565716,0.99889563860056
"gene-PA3841","exoS","transcript","3938",0.882438477088192,0.965761395164435,0.998997446170292
"gene-PA4724",".","transcript","4870",0.640743998053691,0.966034001555205,0.998997446170292
"gene-PA1300",".","transcript","1329",1.88564524933632,0.966145439855717,0.998997446170292
"gene-PA2806",".","transcript","2867",0.656779549700176,0.966308170355425,0.998997446170292
"gene-PA0513",".","transcript","519",0.364828837910802,0.966984403161881,0.998997446170292
"gene-PA1223",".","transcript","1252",0.798218777917135,0.967001965445743,0.998997446170292
"rna-PA0887.1",".","transcript","905",1.65584464664371,0.967005148510323,0.998997446170292
"gene-PA3908",".","transcript","4006",0.887443455464743,0.967416077237358,0.998997446170292
"gene-PA4629",".","transcript","4762",1.40625502243654,0.967624609686466,0.998997446170292
"gene-PA2745",".","transcript","2799",1.3770058524844,0.967969309207645,0.998997446170292
"gene-PA1044",".","transcript","1069",1.28646748190173,0.968370165582365,0.998997446170292
"gene-PA2712",".","transcript","2767",0.72522068688017,0.96837951385075,0.998997446170292
"gene-PA4464","ptsN","transcript","4585",0.537241089989462,0.968712059527321,0.998997446170292
"gene-PA5058","phaC2","transcript","5215",1.4224237666456,0.968777080031883,0.998997446170292
"gene-PA1006",".","transcript","1029",1.86202521750179,0.968789503384137,0.998997446170292
"gene-PA0215",".","transcript","219",0.900562634356224,0.968799161507931,0.998997446170292
"gene-PA4535",".","transcript","4657",0.557853376348031,0.968931789292614,0.998997446170292
"gene-PA1270",".","transcript","1299",0.560985425579357,0.969184777842578,0.998997446170292
"gene-PA1116",".","transcript","1145",1.55331656417766,0.969244419777625,0.998997446170292
"gene-PA1112a",".","transcript","1139",0.831200892013081,0.969666928289377,0.998997446170292
"gene-PA5183a",".","transcript","5343",0.593160544428872,0.969777845443108,0.998997446170292
"rna-PA4690.4",".","transcript","4833",1.73447863001257,0.970047575896633,0.998997446170292
"gene-PA0363","coaD","transcript","368",1.12113077844302,0.970339554712602,0.998997446170292
"gene-PA2242","pslL","transcript","2290",0.929442424424013,0.970377723649055,0.998997446170292
"gene-PA1358",".","transcript","1388",1.19375493944286,0.970402840268736,0.998997446170292
"gene-PA1271",".","transcript","1300",1.66069333015624,0.970740114205092,0.998997446170292
"gene-PA5205",".","transcript","5365",0.656154848778501,0.970747663652209,0.998997446170292
"rna-PA4280.3",".","transcript","4390",1.67066135640303,0.970945107822877,0.999001512891494
"gene-PA3527","pyrC","transcript","3619",0.903364381678876,0.971281127936698,0.99914812981414
"gene-PA2974",".","transcript","3041",2.19415036541218,0.971715773494839,0.999380664175822
"gene-PA3346",".","transcript","3428",1.51891772417466,0.972124988717505,0.999380664175822
"gene-PA4747","secG","transcript","4899",0.778405124037493,0.97220846843154,0.999380664175822
"gene-PA3733a",".","transcript","3829",1.54173034881466,0.972649809779323,0.999380664175822
"gene-PA3043",".","transcript","3112",0.818217528337269,0.97275521778724,0.999380664175822
"gene-PA2431",".","transcript","2485",1.43549844249795,0.973166705470739,0.999380664175822
"gene-PA1416",".","transcript","1446",1.59919867797843,0.973373978159254,0.999380664175822
"gene-PA1685","masA","transcript","1722",0.838067189059604,0.973540178215908,0.999380664175822
"gene-PA3538",".","transcript","3630",1.09649751044385,0.974064210061862,0.999380664175822
"gene-PA3248",".","transcript","3325",0.832162576967465,0.974172767469494,0.999380664175822
"gene-PA1943",".","transcript","1988",0.65003641949667,0.974510466882696,0.999380664175822
"gene-PA3971",".","transcript","4071",0.570496297217415,0.974553627520323,0.999380664175822
"gene-PA3374",".","transcript","3458",0.722275267660501,0.974635520945924,0.999380664175822
"gene-PA5433",".","transcript","5601",1.43034896338284,0.974759098602397,0.999380664175822
"gene-PA2176",".","transcript","2223",1.79227592319866,0.974941007365945,0.999380664175822
"gene-PA1366",".","transcript","1396",0.681759721369562,0.974980686889913,0.999380664175822
"gene-PA1462",".","transcript","1493",0.900704870702202,0.975113635056308,0.999380664175822
"gene-PA4026",".","transcript","4125",0.692377665352496,0.975190432099107,0.999380664175822
"gene-PA5453","gmd","transcript","5622",1.28144942914769,0.975264539330058,0.999380664175822
"gene-PA2601",".","transcript","2656",1.05316241688038,0.975378494437723,0.999380664175822
"gene-PA3842",".","transcript","3939",0.9033921068174,0.975793708498954,0.999607721623036
"gene-PA3463",".","transcript","3556",1.48239661316975,0.976468335511051,0.999633414168062
"gene-PA0306a",".","transcript","311",1.26419922458841,0.976545361144624,0.999633414168062
"gene-PA3824","queA","transcript","3920",0.661504770969029,0.9765665836038,0.999633414168062
"gene-PA5024",".","transcript","5181",0.825066683904934,0.976593248317587,0.999633414168062
"rna-PA2581.1",".","transcript","2635",1.27033489619428,0.976890246968652,0.999739216075154
"gene-PA5445",".","transcript","5614",1.99172693547839,0.977486416101296,0.999948256856574
"gene-PA2147","katE","transcript","2193",0.875369541167517,0.978201238258684,0.999948256856574
"gene-PA2848",".","transcript","2912",0.73597487333906,0.978667942010716,0.999948256856574
"gene-PA3367",".","transcript","3450",0.756670681485775,0.978829460614496,0.999948256856574
"gene-PA4635a",".","transcript","4769",0.877114511561508,0.979087357112871,0.999948256856574
"gene-PA0659",".","transcript","665",1.11323382341023,0.979826178747713,0.999948256856574
"gene-PA5546",".","transcript","5713",0.795495753913748,0.980058024816361,0.999948256856574
"gene-PA3919",".","transcript","4018",0.411665122031036,0.980099285526834,0.999948256856574
"gene-PA0584","cca","transcript","592",1.34398009648415,0.980233161604149,0.999948256856574
"gene-PA5035","gltD","transcript","5192",0.949158390985818,0.980378234595251,0.999948256856574
"gene-PA1569",".","transcript","1604",1.09262380207514,0.980450523507523,0.999948256856574
"gene-PA3351","flgM","transcript","3433",1.03731108440188,0.98047703426527,0.999948256856574
"gene-PA0269",".","transcript","273",0.80738631645615,0.980506415340861,0.999948256856574
"gene-PA4513",".","transcript","4634",1.52425748560004,0.980721320597919,0.999948256856574
"rna-PA4277.2",".","transcript","4383",1.46541955175343,0.98104937930086,0.999948256856574
"gene-PA0890","aotM","transcript","908",1.25174076822824,0.981146749186238,0.999948256856574
"gene-PA0888","aotJ","transcript","906",1.38198304408061,0.98115728146838,0.999948256856574
"gene-PA2547",".","transcript","2598",0.83275241462465,0.981324583033936,0.999948256856574
"gene-PA3907",".","transcript","4005",1.09906002671023,0.981755504338279,0.999948256856574
"gene-PA0995","ogt","transcript","1018",1.16726020176632,0.981845325508035,0.999948256856574
"rna-PA4280.4",".","transcript","4391",1.41506434593556,0.982373968703701,0.999948256856574
"gene-PA1113",".","transcript","1142",1.20673548360506,0.983109554979208,0.999948256856574
"rna-PA0976.1",".","transcript","1001",1.27492283531275,0.983238951166033,0.999948256856574
"gene-PA0227",".","transcript","231",0.881569776579233,0.983433132891397,0.999948256856574
"gene-PA3017",".","transcript","3085",1.21204917845569,0.983997078126727,0.999948256856574
"gene-PA4051","thiL","transcript","4151",0.695331598720121,0.984003443298427,0.999948256856574
"gene-PA3603","dgkA","transcript","3696",1.2594247764383,0.984178920715068,0.999948256856574
"gene-PA2464",".","transcript","2515",0.87584536193726,0.984264775876667,0.999948256856574
"gene-PA3816","cysE","transcript","3912",0.909218347251038,0.984294405296299,0.999948256856574
"gene-PA3410",".","transcript","3495",1.21411031300288,0.984428524395656,0.999948256856574
"gene-PA5073",".","transcript","5230",1.1227902706159,0.984599252180749,0.999948256856574
"gene-PA1418",".","transcript","1448",0.849175037114336,0.985136876811969,0.999948256856574
"gene-PA0614",".","transcript","622",1.4300380710533,0.985179995628201,0.999948256856574
"MSTRG.3591.1",".","transcript","4393",0.72015868201846,0.985212018395238,0.999948256856574
"gene-PA4924",".","transcript","5077",1.04149658761418,0.985216351685604,0.999948256856574
"gene-PA2457",".","transcript","2508",1.1487154448625,0.985369398176554,0.999948256856574
"gene-PA0576","rpoD","transcript","584",0.925249591303457,0.985602329089785,0.999948256856574
"gene-PA0759",".","transcript","773",1.01688695849182,0.986233715385518,0.999948256856574
"gene-PA2976","rne","transcript","3043",1.08384356728386,0.986327499945927,0.999948256856574
"gene-PA4371",".","transcript","4489",1.34494051006281,0.986600694520148,0.999948256856574
"rna-PA2819.2",".","transcript","2882",1.25905779873119,0.986619830643209,0.999948256856574
"gene-PA4386","groES","transcript","4504",1.15325111247842,0.986825266751774,0.999948256856574
"rna-PA5369.4",".","transcript","5536",0.753196408880781,0.98700852937709,0.999948256856574
"gene-PA3974","ladS","transcript","4074",0.912249110828571,0.987222058797066,0.999948256856574
"gene-PA0916",".","transcript","938",1.29157128381534,0.987347187165118,0.999948256856574
"gene-PA0222",".","transcript","226",1.058753863381,0.987351781278678,0.999948256856574
"gene-PA4789",".","transcript","4942",0.807094537974339,0.987582401235354,0.999948256856574
"gene-PA4644",".","transcript","4778",1.2570100180216,0.987646384717416,0.999948256856574
"gene-PA0338",".","transcript","343",0.926417806586237,0.987665366038603,0.999948256856574
"rna-PA4690.3",".","transcript","4832",1.25657332663745,0.988057796841001,0.999948256856574
"gene-PA3361","lecB","transcript","3443",1.31464424507377,0.98811440545547,0.999948256856574
"gene-PA2559",".","transcript","2610",0.930607609115631,0.988135467209919,0.999948256856574
"MSTRG.3529.1",".","transcript","4311",0.954610910090523,0.988547792496243,0.999948256856574
"gene-PA5469",".","transcript","5638",0.834175905345908,0.988748653497914,0.999948256856574
"gene-PA2035",".","transcript","2081",0.886193079661564,0.989104608204061,0.999948256856574
"gene-PA2605",".","transcript","2661",1.06206594193383,0.989137316359152,0.999948256856574
"gene-PA4463",".","transcript","4584",0.792649190675393,0.989290786877431,0.999948256856574
"gene-PA0724",".","transcript","737",1.18561845733439,0.989299222520064,0.999948256856574
"gene-PA2222",".","transcript","2270",1.15965611291775,0.989615116511434,0.999948256856574
"gene-PA5320","coaC","transcript","5483",1.07198931332524,0.989806940444285,0.999948256856574
"gene-PA2539",".","transcript","2590",0.752640521933736,0.990428025919179,0.999948256856574
"gene-PA2268",".","transcript","2315",0.91371822860208,0.990731979918492,0.999948256856574
"gene-PA4218",".","transcript","4319",0.857116343939456,0.99108987995874,0.999948256856574
"gene-PA2423",".","transcript","2477",0.874481029618073,0.991100474803521,0.999948256856574
"gene-PA4279",".","transcript","4386",1.10658670556537,0.991134123439296,0.999948256856574
"gene-PA3632",".","transcript","3727",1.2796160270535,0.991219877324083,0.999948256856574
"gene-PA4686",".","transcript","4824",0.803214764211573,0.991254654434502,0.999948256856574
"gene-PA3818",".","transcript","3914",1.18715682423431,0.991645218110075,0.999948256856574
"gene-PA5297","poxB","transcript","5459",1.02700950030499,0.99167923953928,0.999948256856574
"gene-PA5547",".","transcript","5714",0.872100782547113,0.991765127903261,0.999948256856574
"MSTRG.1996.1",".","transcript","2456",1.1038522726141,0.991887474633615,0.999948256856574
"gene-PA1017","pauA","transcript","1041",1.07277318384764,0.992494497179249,0.999948256856574
"gene-PA1025",".","transcript","1050",0.94263376946393,0.99274479367254,0.999948256856574
